"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
3.236884306E0,-1.259039974E1,-3.628279877E1,-3.746619797E1,5.365329107E1
3.246884306E0,-1.274899960E1,-3.611199951E1,-3.684399796E1,5.314220248E1
3.256884306E0,-1.267579937E1,-3.614859772E1,-3.658779907E1,5.297229509E1
3.266884306E0,-1.288319969E1,-3.591679764E1,-3.672200012E1,5.295751580E1
3.276884306E0,-1.293200016E1,-3.579479980E1,-3.658779907E1,5.279366782E1
3.286884306E0,-1.302960014E1,-3.575819778E1,-3.639260101E1,5.265776863E1
3.296884306E0,-1.346879959E1,-3.564839935E1,-3.678300095E1,5.296419637E1
3.306884306E0,-1.383479977E1,-3.557519913E1,-3.659999847E1,5.288247693E1
3.316884306E0,-1.406659985E1,-3.545319748E1,-3.664879990E1,5.289549108E1
3.326884306E0,-1.421299934E1,-3.536779785E1,-3.755159760E1,5.350712997E1
3.336884306E0,-1.449359989E1,-3.509939957E1,-3.752719879E1,5.338841576E1
3.346884306E0,-1.481079960E1,-3.514820099E1,-3.760039902E1,5.355880715E1
3.356884306E0,-1.490839958E1,-3.497739792E1,-3.762479782E1,5.349115959E1
3.366884306E0,-1.538420010E1,-3.461140060E1,-3.777119827E1,5.349099067E1
3.376884306E0,-1.518900013E1,-3.455039978E1,-3.790539932E1,5.349070151E1
3.386884306E0,-1.545739937E1,-3.436740112E1,-3.784439850E1,5.340644112E1
3.396884306E0,-1.532319927E1,-3.436740112E1,-3.786880112E1,5.338506152E1
3.406884306E0,-1.543299961E1,-3.445280075E1,-3.744179916E1,5.317011643E1
3.416884306E0,-1.571360016E1,-3.442839813E1,-3.747840118E1,5.326220408E1
3.426884306E0,-1.565259933E1,-3.445280075E1,-3.749060059E1,5.326860687E1
3.436884306E0,-1.581120014E1,-3.426979828E1,-3.762479782E1,5.329201193E1
3.446884306E0,-1.584779930E1,-3.436740112E1,-3.753939819E1,5.330551022E1
3.456884306E0,-1.599419975E1,-3.448939896E1,-3.713679886E1,5.314578907E1
3.466884306E0,-1.621380043E1,-3.459920120E1,-3.730759811E1,5.340270522E1
3.476884306E0,-1.650659943E1,-3.461140060E1,-3.717340088E1,5.340672813E1
3.486884306E0,-1.650659943E1,-3.464799881E1,-3.688059998E1,5.322715755E1
3.496884306E0,-1.650659943E1,-3.470899963E1,-3.716119766E1,5.346154779E1
3.506884306E0,-1.661639977E1,-3.451379776E1,-3.706359863E1,5.330119436E1
3.516884306E0,-1.660420036E1,-3.467239761E1,-3.664879990E1,5.311317313E1
3.526884306E0,-1.642119980E1,-3.468460083E1,-3.677079773E1,5.314855504E1
3.536884306E0,-1.657979965E1,-3.455039978E1,-3.710020065E1,5.333896109E1
3.546884306E0,-1.632359886E1,-3.451379776E1,-3.691719818E1,5.310877175E1
3.556884306E0,-1.633580017E1,-3.450159836E1,-3.707579803E1,5.321497399E1
3.566884306E0,-1.639679909E1,-3.444059753E1,-3.716119766E1,5.325377349E1
3.576884306E0,-1.639679909E1,-3.457479858E1,-3.697819901E1,5.321333403E1
3.586884306E0,-1.667740059E1,-3.453820038E1,-3.708799744E1,5.335299926E1
3.596884306E0,-1.692140007E1,-3.457479858E1,-3.725880051E1,5.357208875E1
3.606884306E0,-1.704339981E1,-3.475780106E1,-3.711240005E1,5.362753443E1
3.616884306E0,-1.729960060E1,-3.480659866E1,-3.703919983E1,5.369057474E1
3.626884306E0,-1.737279892E1,-3.496519852E1,-3.672200012E1,5.359929610E1
3.636884306E0,-1.745820045E1,-3.513599777E1,-3.646579742E1,5.356380760E1
3.646884306E0,-1.766559982E1,-3.522140121E1,-3.657559967E1,5.376239403E1
3.656884306E0,-1.767779922E1,-3.528239822E1,-3.640480042E1,5.369042469E1
3.666884306E0,-1.750699997E1,-3.562400055E1,-3.625839996E1,5.376091546E1
3.676884306E0,-1.743379974E1,-3.584359741E1,-3.635599899E1,5.394867479E1
3.686884306E0,-1.729960060E1,-3.589239883E1,-3.616080093E1,5.380654235E1
3.696884306E0,-1.706780052E1,-3.600220108E1,-3.592900085E1,5.365036253E1
3.706884306E0,-1.715320015E1,-3.595339966E1,-3.635599899E1,5.393178919E1
3.716884306E0,-1.723859978E1,-3.590459824E1,-3.640480042E1,5.395941985E1
3.726884306E0,-1.721419907E1,-3.594120026E1,-3.652679825E1,5.405835288E1
3.736884306E0,-1.740939903E1,-3.580699921E1,-3.658779907E1,5.407305621E1
3.746884306E0,-1.729960060E1,-3.585580063E1,-3.653899765E1,5.403714434E1
3.756884306E0,-1.718980026E1,-3.590459824E1,-3.640480042E1,5.394384952E1
3.766884306E0,-1.734840012E1,-3.589239883E1,-3.628279877E1,5.390429266E1
3.776884306E0,-1.732399940E1,-3.592900085E1,-3.612419891E1,5.381423422E1
3.786884306E0,-1.737279892E1,-3.603879929E1,-3.590459824E1,5.375638912E1
3.796884306E0,-1.761680031E1,-3.594120026E1,-3.609980011E1,5.390099347E1
3.806884306E0,-1.755579948E1,-3.597779846E1,-3.577040100E1,5.368546978E1
3.816884306E0,-1.742160034E1,-3.602659988E1,-3.601440048E1,5.383739499E1
3.826884306E0,-1.779979897E1,-3.589239883E1,-3.631940079E1,5.407583574E1
3.836884306E0,-1.795839882E1,-3.575819778E1,-3.616080093E1,5.393288719E1
3.846884306E0,-1.806819916E1,-3.572159958E1,-3.618519974E1,5.396166396E1
3.856884306E0,-1.812919998E1,-3.559959793E1,-3.629499817E1,5.397523652E1
3.866884306E0,-1.837319946E1,-3.540439987E1,-3.630719757E1,5.393754336E1
3.876884306E0,-1.810479927E1,-3.546540070E1,-3.640480042E1,5.395264494E1
3.886884306E0,-1.847080040E1,-3.538000107E1,-3.639260101E1,5.401237221E1
3.896884306E0,-1.864159966E1,-3.542879868E1,-3.611199951E1,5.391461325E1
3.906884306E0,-1.845859909E1,-3.544099808E1,-3.583139801E1,5.367190427E1
3.916884306E0,-1.877579880E1,-3.535559845E1,-3.583139801E1,5.372558092E1
3.926884306E0,-1.886120033E1,-3.540439987E1,-3.584359741E1,5.379572366E1
3.936884306E0,-1.923939896E1,-3.527019882E1,-3.611199951E1,5.402053226E1
3.946884306E0,-1.943459892E1,-3.536779785E1,-3.607539749E1,5.412965051E1
3.956884306E0,-1.961759949E1,-3.529459763E1,-3.583139801E1,5.398562693E1
3.966884306E0,-1.950779915E1,-3.527019882E1,-3.572159958E1,5.385697568E1
3.976884306E0,-1.949559975E1,-3.524580002E1,-3.538000107E1,5.361053352E1
3.986884306E0,-1.960540009E1,-3.511159897E1,-3.522140121E1,5.345786376E1
3.996884306E0,-1.962979889E1,-3.517259979E1,-3.540439987E1,5.362753314E1
4.006884306E0,-1.958099937E1,-3.513599777E1,-3.546540070E1,5.362600603E1
4.016884306E0,-1.948340034E1,-3.527019882E1,-3.534339905E1,5.359800062E1
4.026884306E0,-1.911739922E1,-3.527019882E1,-3.558739853E1,5.362764969E1
4.036884306E0,-1.920279884E1,-3.527019882E1,-3.545319748E1,5.356924136E1
4.046884306E0,-1.895879936E1,-3.533119965E1,-3.569720078E1,5.368444733E1
4.056884306E0,-1.889780045E1,-3.524580002E1,-3.600220108E1,5.381033138E1
4.066884306E0,-1.911739922E1,-3.523360062E1,-3.630719757E1,5.408413964E1
4.076884306E0,-1.881239891E1,-3.525799942E1,-3.627059937E1,5.396840978E1
4.086884306E0,-1.876359940E1,-3.497739792E1,-3.646579742E1,5.390032847E1
4.096884306E0,-1.880019951E1,-3.481879807E1,-3.657559967E1,5.388479091E1
4.106884306E0,-1.871479988E1,-3.475780106E1,-3.644139862E1,5.372451956E1
4.116884306E0,-1.876359940E1,-3.459920120E1,-3.691719818E1,5.396347754E1
4.126884306E0,-1.878800011E1,-3.450159836E1,-3.669759750E1,5.375930524E1
4.136884306E0,-1.880019951E1,-3.451379776E1,-3.670980072E1,5.377972858E1
4.146884306E0,-1.869039917E1,-3.447719955E1,-3.685620117E1,5.381809988E1
4.156884306E0,-1.881239891E1,-3.424539948E1,-3.670980072E1,5.361215540E1
4.166884306E0,-1.892219925E1,-3.440399933E1,-3.667319870E1,5.372716536E1
4.176884306E0,-1.875139999E1,-3.453820038E1,-3.662440109E1,5.372009906E1
4.186884306E0,-1.903199959E1,-3.440399933E1,-3.681959915E1,5.386589886E1
4.196884306E0,-1.875139999E1,-3.451379776E1,-3.656340027E1,5.366283143E1
4.206884306E0,-1.901980019E1,-3.440399933E1,-3.655120087E1,5.367847104E1
4.216884306E0,-1.905640030E1,-3.436740112E1,-3.653899765E1,5.365969625E1
4.226884306E0,-1.895879936E1,-3.441619873E1,-3.641699982E1,5.357339530E1
4.236884306E0,-1.919059944E1,-3.440399933E1,-3.703919983E1,5.407232749E1
4.246884306E0,-1.903199959E1,-3.439179993E1,-3.700259781E1,5.398337851E1
4.256884306E0,-1.893440056E1,-3.425759888E1,-3.697819901E1,5.384683656E1
4.266884306E0,-1.900759888E1,-3.417219925E1,-3.692939758E1,5.378483450E1
4.276884306E0,-1.917840004E1,-3.413560104E1,-3.670980072E1,5.367177802E1
4.286884306E0,-1.930039978E1,-3.397700119E1,-3.730759811E1,5.402590970E1
4.296884306E0,-1.941020012E1,-3.376959991E1,-3.767359924E1,5.418894562E1
4.306884306E0,-1.941020012E1,-3.357439804E1,-3.756380081E1,5.399106596E1
4.316884306E0,-1.937360001E1,-3.351340103E1,-3.751499939E1,5.390602568E1
4.326884306E0,-1.943459892E1,-3.341579819E1,-3.730759811E1,5.372314288E1
4.336884306E0,-1.944680023E1,-3.336700058E1,-3.718560028E1,5.361253245E1
4.346884306E0,-1.927599907E1,-3.330599976E1,-3.695380020E1,5.335201129E1
4.356884306E0,-1.947119904E1,-3.298880005E1,-3.757600021E1,5.365952211E1
4.366884306E0,-1.939799881E1,-3.296440125E1,-3.711240005E1,5.329413049E1
4.376884306E0,-1.950779915E1,-3.297660065E1,-3.716119766E1,5.337569699E1
4.386884306E0,-1.965419960E1,-3.278139877E1,-3.723439789E1,5.336017292E1
4.396884306E0,-1.944680023E1,-3.272039795E1,-3.699039841E1,5.307628525E1
4.406884306E0,-1.949559975E1,-3.257399750E1,-3.738079834E1,5.327727289E1
4.416884306E0,-1.976399994E1,-3.235440063E1,-3.755159760E1,5.336239702E1
4.426884306E0,-1.977619934E1,-3.237879944E1,-3.756380081E1,5.339029729E1
4.436884306E0,-1.980060005E1,-3.231779861E1,-3.749060059E1,5.331087133E1
4.446884306E0,-1.991040039E1,-3.220800018E1,-3.786880112E1,5.355208136E1
4.456884306E0,-1.977619934E1,-3.203720093E1,-3.773460007E1,5.330459967E1
4.466884306E0,-1.967860031E1,-3.208599854E1,-3.806399918E1,5.353154813E1
4.476884306E0,-1.975180054E1,-3.195179939E1,-3.766139984E1,5.319240685E1
4.486884306E0,-1.981279945E1,-3.184199905E1,-3.742959976E1,5.298523251E1
4.496884306E0,-1.975180054E1,-3.182979965E1,-3.723439789E1,5.281732818E1
4.506884306E0,-1.982499886E1,-3.174440002E1,-3.745399857E1,5.294846099E1
4.516884306E0,-1.967860031E1,-3.176879883E1,-3.731979752E1,5.281355106E1
4.526884306E0,-1.947119904E1,-3.171999931E1,-3.731979752E1,5.270724082E1
4.536884306E0,-1.980060005E1,-3.161019897E1,-3.744179916E1,5.285032418E1
4.546884306E0,-2.006900024E1,-3.165899849E1,-3.739299774E1,5.294613523E1
4.556884306E0,-2.047159958E1,-3.151259995E1,-3.818600082E1,5.357519019E1
4.566884306E0,-2.064239883E1,-3.129299927E1,-3.840559769E1,5.366889571E1
4.576884306E0,-2.071559906E1,-3.120759964E1,-3.846659851E1,5.369105624E1
4.586884306E0,-2.103279877E1,-3.093919945E1,-3.891799927E1,5.398354706E1
4.596884306E0,-2.109379959E1,-3.092700005E1,-3.885699844E1,5.395640871E1
4.606884306E0,-2.115480042E1,-3.091479874E1,-3.880820084E1,5.393817585E1
4.616884306E0,-2.092300034E1,-3.087819862E1,-3.867399979E1,5.373000421E1
4.626884306E0,-2.078879929E1,-3.075619888E1,-3.832019806E1,5.335312104E1
4.636884306E0,-2.066679955E1,-3.051219940E1,-3.792979813E1,5.288459607E1
4.646884306E0,-2.088640022E1,-3.048779869E1,-3.830799866E1,5.322828519E1
4.656884306E0,-2.083759880E1,-3.020719910E1,-3.847879791E1,5.317234516E1
4.666884306E0,-2.065460014E1,-3.019499969E1,-3.816159821E1,5.286452583E1
4.676884306E0,-2.060579872E1,-3.013399887E1,-3.840559769E1,5.298723207E1
4.686884306E0,-2.077659988E1,-3.008519936E1,-3.796640015E1,5.270895430E1
4.696884306E0,-2.072780037E1,-3.003639984E1,-3.806399918E1,5.273229615E1
4.706884306E0,-2.066679955E1,-2.985339928E1,-3.830799866E1,5.278110280E1
4.716884306E0,-2.073999977E1,-2.993879890E1,-3.861299896E1,5.307959080E1
4.726884306E0,-2.048379898E1,-3.001199913E1,-3.827140045E1,5.277315800E1
4.736884306E0,-2.060579872E1,-2.996319962E1,-3.833239746E1,5.283715518E1
4.746884306E0,-2.048379898E1,-2.985339928E1,-3.829579926E1,5.270085113E1
4.756884306E0,-2.045940018E1,-2.973139954E1,-3.825920105E1,5.259571883E1
4.766884306E0,-2.059359932E1,-2.954839897E1,-3.901559830E1,5.309822149E1
4.776884306E0,-2.061800003E1,-2.957279968E1,-3.885699844E1,5.300489349E1
4.786884306E0,-2.045940018E1,-2.957279968E1,-3.900339890E1,5.305094403E1
4.796884306E0,-2.027639961E1,-2.963379860E1,-3.907659912E1,5.306858769E1
4.806884306E0,-2.030080032E1,-2.942639923E1,-3.912540054E1,5.299841916E1
4.816884306E0,-2.022760010E1,-2.952400017E1,-3.927180099E1,5.313282173E1
4.826884306E0,-2.014220047E1,-2.946299934E1,-3.910099792E1,5.294019842E1
4.836884306E0,-2.028859901E1,-2.909700012E1,-3.930839920E1,5.294726540E1
4.846884306E0,-1.981279945E1,-2.902379990E1,-3.932059860E1,5.273554264E1
4.856884306E0,-2.005679893E1,-2.876759911E1,-3.974760056E1,5.300680798E1
4.866884306E0,-2.021539879E1,-2.870660019E1,-3.983300018E1,5.309801452E1
4.876884306E0,-2.000799942E1,-2.863339996E1,-3.977199936E1,5.293395477E1
4.886884306E0,-2.000799942E1,-2.856019974E1,-4.005260086E1,5.310570483E1
4.896884306E0,-1.989819908E1,-2.858459854E1,-3.989400101E1,5.295799200E1
4.906884306E0,-2.016659927E1,-2.848699951E1,-4.013800049E1,5.319078821E1
4.916884306E0,-2.017879868E1,-2.852359962E1,-4.013800049E1,5.321502358E1
4.926884306E0,-2.025199890E1,-2.852359962E1,-3.977199936E1,5.296745348E1
4.936884306E0,-2.026420021E1,-2.842599869E1,-4.001599884E1,5.310325202E1
4.946884306E0,-2.030080032E1,-2.829179955E1,-4.027219772E1,5.323906765E1
4.956884306E0,-2.044719887E1,-2.813319969E1,-4.016239929E1,5.312798870E1
4.966884306E0,-2.049600029E1,-2.808440018E1,-4.030879974E1,5.323174709E1
4.976884306E0,-2.047159958E1,-2.791359901E1,-4.022340012E1,5.306766733E1
4.986884306E0,-2.014220047E1,-2.793799973E1,-4.028440094E1,5.300068893E1
4.996884306E0,-1.995919991E1,-2.797459984E1,-4.000379944E1,5.273757547E1
5.006884306E0,-2.016659927E1,-2.766959953E1,-4.049179840E1,5.302720247E1
5.016884306E0,-1.977619934E1,-2.759639931E1,-4.028440094E1,5.268294102E1
5.026884306E0,-1.981279945E1,-2.753540039E1,-4.024779892E1,5.263678006E1
5.036884306E0,-1.998359871E1,-2.730360031E1,-4.054059982E1,5.280502856E1
5.046884306E0,-1.982499886E1,-2.730360031E1,-4.033319855E1,5.258596842E1
5.056884306E0,-2.009339905E1,-2.701079941E1,-4.051620102E1,5.267722957E1
5.066884306E0,-2.032519913E1,-2.690099907E1,-4.071139908E1,5.286015026E1
5.076884306E0,-2.032519913E1,-2.693759918E1,-4.073579788E1,5.289757271E1
5.086884306E0,-2.033740044E1,-2.692539978E1,-4.074800110E1,5.290544966E1
5.096884306E0,-2.043499947E1,-2.701079941E1,-4.047959900E1,5.278039809E1
5.106884306E0,-2.031299973E1,-2.699860001E1,-4.015019989E1,5.247457395E1
5.116884306E0,-2.014220047E1,-2.703520012E1,-4.039419937E1,5.261465222E1
5.126884306E0,-2.021539879E1,-2.688879967E1,-4.016239929E1,5.238977202E1
5.136884306E0,-2.022760010E1,-2.704739952E1,-4.066259766E1,5.285985693E1
5.146884306E0,-2.011779976E1,-2.698639870E1,-4.043079758E1,5.260837362E1
5.156884306E0,-2.005679893E1,-2.676679993E1,-4.063819885E1,5.263268916E1
5.166884306E0,-1.989819908E1,-2.685219955E1,-4.061380005E1,5.259714538E1
5.176884306E0,-1.997139931E1,-2.654719925E1,-4.074800110E1,5.257385445E1
5.186884306E0,-2.006900024E1,-2.641300011E1,-4.093099976E1,5.268546371E1
5.196884306E0,-1.998359871E1,-2.646179962E1,-4.068700027E1,5.248812292E1
5.206884306E0,-2.011779976E1,-2.637639999E1,-4.115060043E1,5.285652523E1
5.216884306E0,-1.981279945E1,-2.613239861E1,-4.077239990E1,5.232435258E1
5.226884306E0,-1.973959923E1,-2.615679932E1,-4.084560013E1,5.236595247E1
5.236884306E0,-1.976399994E1,-2.619339943E1,-4.100419998E1,5.251718084E1
5.246884306E0,-1.961759949E1,-2.621780014E1,-4.082119751E1,5.233157192E1
5.256884306E0,-1.936139870E1,-2.637639999E1,-4.099200058E1,5.244923591E1
5.266884306E0,-1.925160027E1,-2.633979988E1,-4.124819946E1,5.259109363E1
5.276884306E0,-1.906859970E1,-2.632759857E1,-4.104079819E1,5.235552556E1
5.286884306E0,-1.882460022E1,-2.638859940E1,-4.127259827E1,5.248000685E1
5.296884306E0,-1.880019951E1,-2.660820007E1,-4.121159744E1,5.253417532E1
5.306884306E0,-1.861719894E1,-2.642519951E1,-4.149219894E1,5.259746989E1
5.316884306E0,-1.849519920E1,-2.629100037E1,-4.155319977E1,5.253529770E1
5.326884306E0,-1.855620003E1,-2.613239861E1,-4.161420059E1,5.252596032E1
5.336884306E0,-1.866600037E1,-2.608359909E1,-4.151659775E1,5.246333577E1
5.346884306E0,-1.844639969E1,-2.610799980E1,-4.143119812E1,5.233012032E1
5.356884306E0,-1.836100006E1,-2.601039886E1,-4.162639999E1,5.240633882E1
5.366884306E0,-1.806819916E1,-2.593719864E1,-4.138240051E1,5.207399703E1
5.376884306E0,-1.794619942E1,-2.588839912E1,-4.155319977E1,5.214349138E1
5.386884306E0,-1.817799950E1,-2.576639938E1,-4.161420059E1,5.221195930E1
5.396884306E0,-1.820240021E1,-2.586400032E1,-4.151659775E1,5.219101239E1
5.406884306E0,-1.825119972E1,-2.580299950E1,-4.156539917E1,5.221669735E1
5.416884306E0,-1.838539886E1,-2.566880035E1,-4.195579910E1,5.250904000E1
5.426884306E0,-1.847080040E1,-2.569319916E1,-4.167519760E1,5.232717311E1
5.436884306E0,-1.836100006E1,-2.574199867E1,-4.200460052E1,5.257531059E1
5.446884306E0,-1.853179932E1,-2.582740021E1,-4.178499985E1,5.250207996E1
5.456884306E0,-1.867819977E1,-2.571759987E1,-4.155319977E1,5.231575767E1
5.466884306E0,-1.865379906E1,-2.588839912E1,-4.151659775E1,5.236221268E1
5.476884306E0,-1.866600037E1,-2.582740021E1,-4.130920029E1,5.217206340E1
5.486884306E0,-1.855620003E1,-2.594939995E1,-4.139459991E1,5.226104495E1
5.496884306E0,-1.822679901E1,-2.609580040E1,-4.097979736E1,5.188979469E1
5.506884306E0,-1.849519920E1,-2.609580040E1,-4.084560013E1,5.187895760E1
5.516884306E0,-1.890999985E1,-2.610799980E1,-4.072359848E1,5.193868713E1
5.526884306E0,-1.903199959E1,-2.614459991E1,-4.086999893E1,5.211634989E1
5.536884306E0,-1.934919930E1,-2.615679932E1,-4.134579849E1,5.261221072E1
5.546884306E0,-1.939799881E1,-2.630319977E1,-4.104079819E1,5.246415721E1
5.556884306E0,-1.989819908E1,-2.622999954E1,-4.099200058E1,5.257656621E1
5.566884306E0,-2.031299973E1,-2.621780014E1,-4.095539856E1,5.270043333E1
5.576884306E0,-2.059359932E1,-2.636419868E1,-4.076020050E1,5.273102739E1
5.586884306E0,-2.072780037E1,-2.640079880E1,-4.132139969E1,5.323628422E1
5.596884306E0,-2.069120026E1,-2.646179962E1,-4.089439774E1,5.292168151E1
5.606884306E0,-2.080099869E1,-2.655939865E1,-4.071139908E1,5.287249964E1
5.616884306E0,-2.088640022E1,-2.675459862E1,-4.061380005E1,5.292949098E1
5.626884306E0,-2.108160019E1,-2.677899933E1,-4.024779892E1,5.273930213E1
5.636884306E0,-2.087419891E1,-2.699860001E1,-4.052840042E1,5.298308997E1
5.646884306E0,-2.071559906E1,-2.719379997E1,-4.022340012E1,5.278788420E1
5.656884306E0,-2.086199951E1,-2.702299881E1,-4.046739960E1,5.294408294E1
5.666884306E0,-2.070339966E1,-2.720599937E1,-4.000379944E1,5.262224937E1
5.676884306E0,-2.093519974E1,-2.731579971E1,-4.005260086E1,5.280763522E1
5.686884306E0,-2.122799873E1,-2.729139900E1,-4.027219772E1,5.307822811E1
5.696884306E0,-2.094739914E1,-2.742560005E1,-3.984519958E1,5.271239891E1
5.706884306E0,-2.109379959E1,-2.747439957E1,-3.990620041E1,5.284217864E1
5.716884306E0,-2.105719948E1,-2.779159927E1,-3.952799988E1,5.270902593E1
5.726884306E0,-2.104500008E1,-2.803559875E1,-3.923519897E1,5.261451952E1
5.736884306E0,-2.121579933E1,-2.815760040E1,-3.917419815E1,5.270273620E1
5.746884306E0,-2.127680016E1,-2.842599869E1,-3.893019867E1,5.269060632E1
5.756884306E0,-2.133779907E1,-2.860899925E1,-3.886919785E1,5.276922445E1
5.766884306E0,-2.126459885E1,-2.891399956E1,-3.869839859E1,5.278038071E1
5.776884306E0,-2.139879990E1,-2.897500038E1,-3.814939880E1,5.246747481E1
5.786884306E0,-2.144759941E1,-2.924339867E1,-3.849100113E1,5.288414747E1
5.796884306E0,-2.155739975E1,-2.927999878E1,-3.823479843E1,5.276305169E1
5.806884306E0,-2.161839867E1,-2.942639923E1,-3.823479843E1,5.286934787E1
5.816884306E0,-2.143540001E1,-2.984119987E1,-3.810059738E1,5.293041757E1
5.826884306E0,-2.156959915E1,-2.969479942E1,-3.803960037E1,5.285867873E1
5.836884306E0,-2.163059998E1,-2.979240036E1,-3.785659790E1,5.280712053E1
5.846884306E0,-2.152079964E1,-3.001199913E1,-3.755159760E1,5.266865663E1
5.856884306E0,-2.182579994E1,-3.024379921E1,-3.812500000E1,5.333449689E1
5.866884306E0,-2.155739975E1,-3.045119858E1,-3.777119827E1,5.309105761E1
5.876884306E0,-2.148419952E1,-3.069519997E1,-3.766139984E1,5.312388510E1
5.886884306E0,-2.156959915E1,-3.080500031E1,-3.768579865E1,5.323922493E1
5.896884306E0,-2.164279938E1,-3.104899979E1,-3.736859894E1,5.318705989E1
5.906884306E0,-2.158180046E1,-3.121979904E1,-3.712459946E1,5.309129729E1
5.916884306E0,-2.130119896E1,-3.148819923E1,-3.716119766E1,5.316203890E1
5.926884306E0,-2.131340027E1,-3.162240028E1,-3.706359863E1,5.317845028E1
5.936884306E0,-2.125239944E1,-3.185419846E1,-3.718560028E1,5.337717967E1
5.946884306E0,-2.145979881E1,-3.186639977E1,-3.699039841E1,5.333179139E1
5.956884306E0,-2.133779907E1,-3.198839951E1,-3.710020065E1,5.343205275E1
5.966884306E0,-2.119140053E1,-3.220800018E1,-3.708799744E1,5.349719886E1
5.976884306E0,-2.122799873E1,-3.224459839E1,-3.710020065E1,5.354219779E1
5.986884306E0,-2.083759880E1,-3.274480057E1,-3.733200073E1,5.385263008E1
5.996884306E0,-2.080099869E1,-3.303759766E1,-3.716119766E1,5.389915600E1
6.006884306E0,-2.053260040E1,-3.328160095E1,-3.688059998E1,5.375343055E1
6.016884306E0,-2.002019882E1,-3.361100006E1,-3.640480042E1,5.343984636E1
6.026884306E0,-1.987380028E1,-3.397700119E1,-3.652679825E1,5.369926943E1
6.036884306E0,-2.005679893E1,-3.407460022E1,-3.649020004E1,5.380416585E1
6.046884306E0,-1.987380028E1,-3.433079910E1,-3.606319809E1,5.361087540E1
6.056884306E0,-1.975180054E1,-3.463579941E1,-3.583139801E1,5.360654166E1
6.066884306E0,-1.978839874E1,-3.480659866E1,-3.563619995E1,5.360054834E1
6.076884306E0,-1.961759949E1,-3.502619934E1,-3.516040039E1,5.336608104E1
6.086884306E0,-1.936139870E1,-3.528239822E1,-3.542879868E1,5.361819803E1
6.096884306E0,-1.928820038E1,-3.548979950E1,-3.508720016E1,5.350394525E1
6.106884306E0,-1.897099876E1,-3.567279816E1,-3.457479858E1,5.317766467E1
6.116884306E0,-1.864159966E1,-3.608760071E1,-3.423320007E1,5.312001647E1
6.126884306E0,-1.850740051E1,-3.616080093E1,-3.405019760E1,5.300512574E1
6.136884306E0,-1.817799950E1,-3.640480042E1,-3.406240082E1,5.306596186E1
6.146884306E0,-1.789739990E1,-3.656340027E1,-3.394039917E1,5.300141374E1
6.156884306E0,-1.786079979E1,-3.664879990E1,-3.417219925E1,5.319663433E1
6.166884306E0,-1.792179871E1,-3.679520035E1,-3.401359940E1,5.321656304E1
6.176884306E0,-1.793400002E1,-3.666099930E1,-3.419659805E1,5.324532416E1
6.186884306E0,-1.776319885E1,-3.670980072E1,-3.440399933E1,5.335518599E1
6.196884306E0,-1.743379974E1,-3.677079773E1,-3.441619873E1,5.329637581E1
6.206884306E0,-1.734840012E1,-3.697819901E1,-3.447719955E1,5.345120651E1
6.216884306E0,-1.706780052E1,-3.705139923E1,-3.430640030E1,5.330145496E1
6.226884306E0,-1.695800018E1,-3.719779968E1,-3.398920059E1,5.316498686E1
